session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
12176,44,17,5,20,18,6,5,10,341,3,237
12177,341,6,341,341,341,341,341,341,2,341,237
12178,6,341,341,341,341,341,341,341,341,341,237
12179,341,341,341,341,341,341,341,341,341,341,237
12180,341,3,53,2,3282,2982,2,3282,2982,2,237
12181,2,3119,3119,2,641,641,726,726,641,2,237
12182,1704,1704,2,2024,2,2024,22,2024,22,2024,237
12183,20,22,2,20,2,22,149,2,2,3262,237
12184,3262,2,43,2,2,3,6,2,2,62,237
12185,54,3,6,142,86,54,62,2,43,2,237
12186,6,2,25,6,25,2,25,25,25,25,237
12187,3,25,2,3,25,25,25,25,2,25,237
12188,25,25,25,25,25,25,25,25,25,2,237
12189,2,2,62,2,142,54,86,54,86,62,237
12190,2,86,54,62,2,2,2,483,483,2,237
12191,2731,2,2,2454,2,2454,2454,25,25,25,237
12192,25,2,2731,2,43,3,2,3,6,2,237
12193,6,3,2,623,31,1562,418,418,418,418,237
12194,418,31,44,418,17,18,192,418,4140,623,237
12195,418,418,418,418,31,623,31,4145,562,562,237
12196,562,212,212,81,396,553,396,396,418,418,237
12197,418,623,43,17,31,18,4141,762,762,623,237
12198,623,31,4146,1127,350,258,258,418,418,623,237
12199,2,2,2,2,25,25,25,25,25,25,237
12200,25,25,25,25,25,25,25,2,2,778,237
12201,2,778,778,111,778,950,111,25,13,38,237
12202,2,19,38,19,78,2572,78,2572,19,38,237
12203,6,38,15,1853,38,6,13,3,19,13,237
12204,15,8,15,1,15,1,15,38,1,15,237
12205,38,2,38,19,3,13,38,13,19,632,237
12206,13,38,11,78,19,3,13,11,1,11,237
12207,1,75,6,75,19,75,1,19,1,11,237
12208,1,11,1,11,11,1,11,19,11,11,237
12209,11,11,1,11,11,11,11,1,1,11,237
12210,11,11,11,1,11,11,1,11,11,1,237
12211,1,1,1,11,1,11,11,11,13,11,237
12212,19,1,3,19,38,13,11,13,11,13,237
12213,11,1,19,11,3,78,11,1,13,19,237
12214,13,11,1,11,1,11,11,1,11,1,237
12215,11,11,1,11,11,1,11,1,11,11,237
12216,11,1,1,11,11,11,1,11,11,1,237
12217,13,11,11,1,11,19,11,1,11,1,237
12218,11,11,11,11,1,19,1,15,1,15,237
12219,15,15,15,15,3,13,19,1,19,13,237
12220,8,19,38,78,19,1,13,8,75,1,237
12221,19,19,8,19,8,1,1,8,1,1,237
12222,8,1,8,8,8,1,1,8,8,19,237
12223,8,1,8,8,1,1,1,1,2,2,237
12224,2,2448,1487,838,435,2448,435,2448,75,2,237
12225,25,25,25,25,3,2,25,25,25,25,237
12226,25,2,2,54,62,54,142,54,54,86,237
12227,86,54,62,2,2,2,6,2,1707,3,237
12228,31,101,6,2,1707,1707,40,40,181,180,237
12229,1707,180,40,181,181,1707,180,3,40,3,237
12230,2,2,4587,6,40,40,5,22,6,22,237
12231,6,10,40,6,10,43,20,20,2,2,237
12232,101,2678,31,1393,1507,1578,1507,1578,1393,1578,237
12233,44,18,1393,5,17,1507,2,1507,101,6,237
12234,10,5,18,2,17,40,31,1491,2,6,237
12235,1491,1491,1491,4525,40,1491,130,22,181,180,237
12236,130,18,181,17,40,20,1299,180,181,40,237
12237,40,6,1491,5,40,40,40,2,2,10,237
12238,2,2,1511,1511,1511,1511,1511,2443,1511,2443,237
12239,2443,5,1229,2,1229,1214,1229,1229,1229,1229,237
12240,1229,1229,3684,2,3522,1214,200,2462,2,2462,237
12241,5,2,18,17,10,6,2462,5,5,5,237
12242,5,2,10,1134,2,6,1134,1134,1134,1134,237
12243,1134,1134,1134,1134,2,2003,204,2,2003,17,237
12244,5,2003,18,204,2003,517,204,2,2,451,237
12245,451,451,451,2,2,451,451,451,451,451,237
12246,2,451,451,451,2,1146,2,1146,1146,2,237
12247,22,2,44,17,22,18,5,451,451,20,237
12248,2,2,6,3,2,6,3,25,54,2,237
12249,54,25,142,86,777,3,2,1867,2,624,237
12250,4280,2,3718,43,2,991,2,4776,2,2,237
12251,2,3469,2,2,3,1144,3,2,1144,1144,237
12252,3,342,3,1144,441,2,2,2,2,62,237
12253,62,54,142,86,86,62,54,62,86,54,237
12254,62,86,62,1343,2,1343,2,43,2,2,237
12255,3,6,3,3,6,2,2761,2,2,43,237
12256,555,220,220,2,2,6,6,2,2,1233,237
12257,2,1233,1233,1233,1233,1233,1233,1233,84,2,237
12258,146,102,31,84,2720,146,102,2720,84,102,237
12259,73,84,827,389,102,389,73,122,5,389,237
12260,73,416,1434,84,122,3,73,84,102,1330,237
12261,146,84,146,5,211,122,486,146,84,146,237
12262,44,22,6,6,17,5,18,10,6,53,237
12263,126,22,20,20,22,10,2,2,2,2,237
12264,2,54,62,2,86,142,54,62,54,86,237
12265,2,2,2,2,2465,2465,2,2,2,3153,237
12266,3153,2,2465,2,2,1533,1533,1533,1533,2,237
12267,2,54,62,54,86,62,2,2,2,54,237
12268,2,62,62,86,54,2,31,1502,2,1502,237
12269,1502,2,2,2,2169,1690,1973,1692,31,2170,237
12270,1399,1172,2,1973,1692,1690,1691,703,1399,1399,237
12271,703,703,1278,170,1278,170,6,44,22,5,237
12272,703,6,17,10,18,20,20,22,170,170,237
12273,6,5,251,1172,3602,246,174,31,22,10,237
12274,174,703,1172,2,703,703,22,5,17,18,237
12275,2676,20,6,214,3531,2676,170,5,170,2924,237
12276,2,2,2,1659,1659,1659,17,1659,18,5,237
12277,3,2,5,1659,2,1144,1144,20,2,1144,237
12278,1144,203,1144,128,2,2,2,2,2,2,237
12279,2,31,1258,2,1562,418,418,1258,418,1258,237
12280,5,418,1258,3175,2,3175,2,2,3,3004,237
12281,114,561,114,114,114,114,43,81,43,81,237
12282,269,269,1167,269,2,2,3,6,994,3,237
12283,2,41,6,2,41,2,82,82,3,2,237
12284,2,6,3,3,6,2,81,43,2,2,237
12285,81,269,269,1167,269,60,60,60,265,69,237
12286,69,160,43,3,81,43,254,69,69,160,237
12287,4,216,10,21,4,27,21,27,10,4,237
12288,30,3,4,6,9,30,9,3,9,6,237
12289,10,4,4,33,4,9,4,3,9,33,237
12290,2,4,4,21,10,27,3,81,43,160,237
12291,69,39,43,2,2,6,3,2,994,41,237
12292,41,3,6,2,82,82,41,41,165,167,237
12293,147,167,147,99,71,97,1014,45,167,186,237
12294,45,97,95,248,41,99,248,159,215,45,237
12295,45,45,45,167,99,167,167,97,248,1014,237
12296,167,167,45,147,71,71,167,167,45,147,237
12297,99,167,71,156,167,167,71,71,45,147,237
12298,45,167,167,71,167,167,45,167,167,167,237
12299,71,230,230,69,160,230,230,71,71,167,237
12300,230,230,3,2,2,3,6,43,81,2919,237
12301,1105,31,2,1105,31,1105,619,1105,1105,709,237
12302,709,1105,1105,2919,3,5,44,709,18,17,237
12303,5,1105,6,3,2,2,2,2561,2,2008,237
12304,2094,4323,6,6,17,18,5,10,5,2561,237
12305,6,3587,791,1820,1820,1820,1820,4324,2008,6,237
12306,17,18,5,10,2008,2561,2094,6,44,5,237
12307,18,17,6,10,5,2008,18,5,17,5,237
12308,2,1727,2,1727,671,1727,3047,2,192,3047,237
12309,4275,1962,130,3593,1727,1962,22,2048,150,18,237
12310,17,6,150,53,130,1962,10,6,22,5,237
12311,3295,92,2048,6,10,671,44,2707,22,20,237
12312,92,2707,6,17,1962,44,3295,6,10,31,237
12313,2361,22,2048,10,5,31,2361,2048,20,768,237
12314,5,20,2361,3,20,1727,3,2,150,2,237
12315,6,53,43,2,2,563,563,2,2234,2,237
12316,563,563,2,2,88,88,88,88,88,88,237
12317,88,2,2,43,39,81,269,269,3,81,237
12318,43,39,1049,2,2,2,2234,2234,2,2,237
12319,6,3,6,2,3,43,2,2,2,623,237
12320,31,623,5,44,980,17,18,5,623,623,237
12321,623,2,2,707,707,6,5,18,17,3,237
12322,707,707,6,707,6,10,707,707,2,2,237
12323,2,54,1860,142,54,86,10,2,1399,2,237
12324,1172,1973,1692,1690,31,2170,2169,1691,703,1691,237
12325,18,5,17,22,22,6,703,170,22,170,237
12326,20,1278,10,707,2,22,2,2,1807,2,237
12327,2,2,2,88,1807,2,88,88,2,2,237
12328,2,3190,2,17,3190,5,18,2,2,2,237
12329,54,2,62,142,86,86,62,54,2,2,237
12330,220,2,220,144,162,144,220,162,2,2,237
12331,54,2,62,86,2,2,54,62,86,2,237
12332,62,86,2,2,2,2,2,6,3,2,237
12333,2,6,2,3,2,1003,2,1003,43,2,237
12334,2,451,451,451,451,451,451,2,451,2,237
12335,2,2,2,62,54,142,86,54,62,2,237
12336,54,62,62,86,54,62,86,2,2,1815,237
12337,1815,451,451,451,451,2,451,54,62,2,237
12338,86,62,2,2,2,2,5,22,391,108,237
12339,90,118,565,90,20,31,2,31,20,2,237
12340,1852,120,2796,683,44,2796,1852,2088,18,1852,237
12341,17,1852,5,2,2,2054,2401,2997,17,2997,237
12342,2054,2401,18,22,3,250,4848,2401,2054,6,237
12343,20,5,10,6,3323,2054,2,10,6,2,237
12344,2,1502,2,1502,31,1502,451,2,2,2,237
12345,6,3,6,2,563,2,2,3,2,2,237
12346,2,54,62,2,54,62,86,142,54,2,237
12347,43,2,2,88,2,69,69,2,69,559,237
12348,552,69,559,552,69,1283,69,559,69,1204,237
12349,31,88,2,2,69,559,559,69,31,1204,237
12350,69,559,1283,69,88,69,2,559,69,559,237
12351,31,69,1204,1283,69,559,69,559,2,88,237
12352,2,2,2,88,2,2,2,2,2,2,237
12353,204,2286,2286,2286,2,2,4,10,21,2,237
12354,4,3,9,21,4,3,9,9,10,27,237
12355,4,10,27,4,3,4,6,3,4,28,237
12356,23,9,4,6,30,3,28,4,28,4,237
12357,28,10,28,6,10,9,23,9,28,2,237
12358,9,2,4,10,4,2,30,28,2,3,237
12359,23,4,30,10,28,23,23,23,4,3,237
12360,23,28,23,9,3,28,9,4,9,28,237
12361,28,4,3,21,27,2,28,9,28,9,237
12362,3,2,23,10,2,4,21,2,2,4,237
12363,2,21,28,10,27,6,23,3,9,28,237
12364,4,30,2,4,28,10,9,28,21,27,237
12365,3,23,27,21,10,28,3,28,23,30,237
12366,9,4,2,4,21,10,27,28,2,9,237
12367,4,2,4,23,10,4,2,2,3,30,237
12368,28,2,28,10,28,9,3,30,4,28,237
12369,28,23,27,21,2,4,23,3,10,21,237
12370,28,4,21,10,27,4,4,2,2,21,237
12371,10,27,6,4,3,30,28,23,4,6,237
12372,9,23,28,4,2,2,6,23,28,2,237
12373,9,2,4,2,9,9,2,2,9,2,237
12374,451,451,451,2,4,2,9,1815,2,4,237
12375,1815,28,2,9,28,4,2,2,6,3,237
12376,2,3,6,2,666,4695,666,2840,31,666,237
12377,666,3,17,3,44,5,18,6,6,211,237
12378,5,645,10,453,5,486,758,43,10,666,237
12379,2840,666,5,18,17,666,6,666,18,17,237
12380,5,666,6,666,17,5,18,2,2,2,237
12381,2747,476,278,2,224,250,1243,869,278,1051,237
12382,1008,2747,465,5,278,136,988,278,278,22,237
12383,130,749,5,53,17,18,20,20,6,10,237
12384,20,6,666,666,666,18,17,5,666,6,237
12385,666,18,17,5,10,6,6,666,666,17,237
12386,18,5,6,666,666,5,17,18,53,6,237
12387,2,2,2,2062,36,413,3,2,36,413,237
12388,36,157,92,3,36,105,105,36,413,3,237
12389,92,157,2,36,92,413,105,2,3,36,237
12390,3,36,92,105,453,486,5,645,453,758,237
12391,211,36,36,3,3,92,36,105,36,3,237
12392,105,36,92,92,3,36,36,3,105,92,237
12393,340,77,36,3,105,36,92,36,3,36,237
12394,92,36,3,105,3,36,92,36,36,3,237
12395,92,105,92,1334,3,36,157,36,4210,4188,237
12396,105,348,36,36,36,380,170,105,380,87,237
12397,5,105,1595,193,293,128,342,105,203,2,237
12398,105,92,157,3,120,36,2,2,105,1121,237
12399,5,5,5,758,453,486,645,36,3,211,237
12400,3,92,1121,105,486,1088,1088,36,1088,92,237
12401,3,1088,105,1121,246,174,251,1408,1596,128,237
12402,87,87,1088,36,92,87,170,3,380,36,237
12403,3,92,87,36,2,36,2,105,92,36,237
12404,3,105,1121,1088,36,3,92,87,105,2,237
12405,2,1670,104,3,1347,104,1636,1670,136,3,237
12406,15,624,526,346,346,105,3,2,2,2,237
12407,105,3,2,451,2,2,2,2,4,10,237
12408,4,2,3,2,10,4,3,6,3,4,237
12409,21,6,27,10,21,30,9,4,3,6,237
12410,27,30,28,28,4,9,23,9,28,28,237
12411,10,6,28,9,4,23,28,4,6,2,237
12412,2,9,2,23,28,2,9,4,23,28,237
12413,2,225,101,20,225,40,20,20,225,225,237
12414,20,225,40,225,20,225,225,20,225,20,237
12415,225,40,225,225,20,20,225,40,225,20,237
12416,225,4,225,20,40,225,225,20,225,40,237
12417,20,225,225,40,20,225,225,20,225,20,237
12418,20,225,225,20,40,20,225,225,225,20,237
12419,20,225,225,225,20,40,4,20,225,225,237
12420,20,225,397,180,181,353,40,225,20,181,237
12421,40,180,40,6,40,23,9,397,353,180,237
12422,181,40,40,28,180,397,353,40,181,9,237
12423,40,40,181,40,181,180,353,397,40,40,237
12424,40,181,353,40,181,353,180,397,40,180,237
12425,181,397,40,353,180,181,180,353,40,181,237
12426,40,40,40,40,181,180,397,353,40,181,237
12427,180,353,397,397,353,180,181,40,40,40,237
12428,40,397,353,180,181,40,180,40,180,181,237
12429,397,353,40,40,180,180,40,181,40,353,237
12430,181,180,397,40,353,40,181,40,181,353,237
12431,180,397,353,181,180,40,397,397,353,181,237
12432,180,40,353,397,181,180,40,40,40,353,237
12433,397,181,180,40,40,397,180,181,353,40,237
12434,40,40,180,353,181,353,180,40,181,40,237
12435,181,180,40,181,40,40,353,180,181,397,237
12436,181,40,180,40,397,353,181,180,40,397,237
12437,181,40,180,353,180,40,181,397,353,40,237
12438,397,180,181,4,225,20,181,40,353,180,237
12439,225,397,40,181,180,40,40,225,20,225,237
12440,40,225,20,225,40,20,225,20,225,225,237
12441,20,40,20,225,20,225,225,20,225,20,237
12442,225,20,225,20,225,20,225,225,20,225,237
12443,225,20,225,225,20,40,225,20,40,20,237
12444,225,225,20,2,2,9,1146,20,2,1146,237
12445,1146,1146,4,1146,1146,2,2473,31,44,2,237
12446,9,5,2473,17,18,2473,6,10,3,6,237
12447,3,10,9,2,584,2,31,2904,2,9,237
12448,3,2904,4,2,2,9,2,2,28,2,237
12449,2,9,3166,3166,4656,2,225,40,225,2,237
12450,20,20,225,20,40,225,20,225,20,225,237
12451,225,225,20,225,40,40,181,225,20,225,237
12452,40,3,40,40,225,20,225,40,28,9,237
12453,20,28,9,4,23,3,60,60,60,60,237
12454,81,43,39,2,2,6,3,1951,6,3,237
12455,2,1486,3064,452,3182,1486,2317,1486,245,211,237
12456,5,486,1486,1044,1951,2871,244,1977,1232,1232,237
12457,1970,1970,2913,44,3,2,311,173,22,2559,237
12458,245,1232,311,18,17,1232,419,1816,1232,1510,237
12459,1486,2,2,2,1486,1951,2,1524,2,2,237
12460,2,4401,2,2,2,295,447,2,447,478,237
12461,295,447,295,478,295,447,535,2,2,2,237
12462,2,2,25,2,535,295,668,295,535,4643,237
12463,478,25,295,668,535,31,535,295,3,25,237
12464,25,25,25,25,25,25,25,25,25,25,237
12465,2,2,2,2,1161,3,104,914,59,104,237
12466,136,1161,914,1161,5,2,2,3,3583,2,237
12467,3,31,2,842,2,2,2,2,894,1137,237
12468,894,894,894,2,2,2,39,43,555,220,237
12469,220,2,2,6,3,31,2,2,31,3,237
12470,6,2,622,622,938,938,40,17,5,2522,237
12471,44,622,40,18,4439,430,40,622,468,4339,237
12472,430,622,622,430,938,40,430,622,938,938,237
12473,40,622,938,40,468,430,622,938,2,622,237
12474,2,430,468,17,40,18,5,2522,622,430,237
12475,468,468,622,622,622,40,430,622,938,938,237
12476,468,40,622,430,430,468,938,430,622,468,237
12477,40,40,468,430,622,5,18,622,2522,17,237
12478,938,622,468,40,622,40,2,2,2,4,237
12479,10,21,2,4,27,2,6,10,21,27,237
12480,4,30,9,10,28,4,9,6,28,4,237
12481,3,23,9,28,10,3,6,23,23,4,237
12482,9,23,28,23,6,6,6,23,28,6,237
12483,28,23,4,2,2,6,3,216,4,2,237
12484,10,6,2,21,3,2,4,2,27,21,237
12485,27,6,4,10,28,6,4,9,3,30,237
12486,10,28,4,23,4,9,28,10,6,23,237
12487,23,23,4,9,28,28,6,43,23,2,237
12488,28,2,9,2,9,44,3,130,20,53,237
12489,2,1139,1566,3,20,1139,5,18,22,17,237
12490,6,20,10,1139,6,17,4,10,6,6,237
12491,23,28,53,2,9,2,1465,1673,775,4309,237
12492,3590,3,1673,3,1465,1259,1465,5,1673,6,237
12493,6,10,5,17,2906,44,3,18,105,1465,237
12494,1673,15,1465,702,1673,6,1465,2906,4,3,237
12495,4,23,28,3,105,22,2,2,9,23,237
12496,28,9,2,9,2,1860,54,54,1860,142,237
12497,86,2,31,2,9,2794,2794,1070,2079,31,237
12498,3,23,10,9,28,4,10,28,4,23,237
12499,2,2,9,23,2,994,28,4,41,41,237
12500,2,9,2,41,165,1014,167,147,147,186,237
12501,97,167,71,97,99,167,159,95,45,167,237
12502,167,45,97,45,167,167,71,4,71,45,237
12503,99,156,9,71,167,147,23,28,71,45,237
12504,1261,1261,167,4,167,1261,99,71,4,45,237
12505,1261,167,167,71,1261,2,4,23,9,23,237
12506,28,2,390,390,773,390,1014,390,390,390,237
12507,390,99,28,23,390,390,390,390,1364,1364,237
12508,40,1364,1364,3133,1364,3133,1364,1364,4,13,237
12509,1057,3,38,3,38,19,19,13,19,1057,237
12510,1057,1057,1057,1057,1057,390,390,390,390,390,237
12511,390,390,390,390,390,390,390,390,390,271,237
12512,271,271,271,271,28,1057,271,271,271,4,237
12513,390,390,9,271,271,271,271,271,271,271,237
12514,271,1057,271,271,271,271,271,271,95,23,237
12515,28,28,23,2,2,6,3,4,2,10,237
12516,6,3,2,21,2,4,27,3,9,30,237
12517,4,6,27,10,21,30,9,28,10,28,237
12518,9,28,23,4,28,10,23,6,9,6,237
12519,4,9,4,2,2,9,1807,43,9,42,237
12520,2,2,1807,42,101,753,35,29,29,35,237
12521,101,29,35,42,77,42,4,29,35,29,237
12522,77,9,42,35,29,77,42,29,35,773,237
12523,129,77,773,112,133,29,35,42,140,133,237
12524,133,29,140,42,77,133,112,125,121,140,237
12525,133,125,3,121,42,77,315,1676,140,112,237
12526,1676,42,315,3,129,129,112,133,140,112,237
12527,133,129,42,140,112,140,112,129,140,315,237
12528,42,112,129,112,112,140,140,133,77,315,237
12529,42,112,129,133,129,140,140,77,42,112,237
12530,133,129,129,140,129,112,140,133,29,42,237
12531,140,129,112,578,140,112,133,3,578,77,237
12532,42,133,129,2,28,2,9,2,9,9,237
12533,9,6,29,9,6,9,29,6,9,42,237
12534,101,753,9,2,773,42,35,9,77,753,237
12535,23,101,29,773,88,35,42,77,2,88,237
12536,1441,2,9,1441,2,2,1441,133,42,129,237
12537,140,112,77,42,112,77,133,112,140,129,237
12538,129,42,133,140,112,129,140,133,42,112,237
12539,140,112,4,23,77,133,129,112,42,28,237
12540,129,140,42,140,112,129,133,77,42,112,237
12541,129,140,133,112,133,129,140,112,129,42,237
12542,77,140,133,129,35,140,42,133,112,129,237
12543,112,133,129,112,140,42,77,133,140,112,237
12544,42,133,129,77,129,112,133,1441,1441,1441,237
12545,88,2,2042,9,2042,2,2042,2042,77,129,237
12546,112,133,140,42,2,88,2,2,2,702,237
12547,1683,789,924,1259,1086,1386,924,1289,702,789,237
12548,2988,129,35,315,3,1676,112,42,29,42,237
12549,48,47,47,48,29,47,42,35,77,47,237
12550,48,29,35,29,96,91,42,77,29,42,237
12551,35,91,29,29,35,77,91,96,48,47,237
12552,91,77,42,96,91,29,35,96,91,29,237
12553,35,96,96,35,96,91,42,77,29,29,237
12554,77,42,96,91,35,91,96,91,91,96,237
12555,91,9,91,42,29,96,29,42,35,91,237
12556,77,96,96,42,91,77,35,29,29,96,237
12557,77,91,35,42,29,35,96,91,42,48,237
12558,47,42,29,77,47,35,48,35,29,29,237
12559,35,96,91,91,48,29,42,77,47,35,237
12560,35,29,77,42,35,47,29,47,42,77,237
12561,35,48,35,48,47,29,48,47,42,77,237
12562,29,29,77,42,35,47,35,29,48,35,237
12563,77,47,29,48,35,42,47,29,35,77,237
12564,47,48,48,47,42,77,29,35,47,29,237
12565,35,48,47,42,77,35,47,48,48,47,237
12566,23,9,28,29,9,48,47,77,29,35,237
12567,42,48,48,47,35,48,29,42,47,77,237
12568,29,48,2,2,9,42,47,48,91,77,237
12569,35,29,96,91,96,91,42,35,77,96,237
12570,4,2,28,2,88,9,23,28,88,9,237
12571,2498,2,192,29,91,96,35,42,77,2,237
12572,2498,2,9,2498,35,91,96,42,77,29,237
12573,91,35,96,96,91,96,91,91,29,35,237
12574,96,77,42,91,48,35,47,48,96,91,237
12575,48,47,77,42,48,47,29,35,42,29,237
12576,91,47,29,35,77,48,91,96,9,42,237
12577,91,96,91,91,35,96,91,48,47,42,237
12578,77,35,29,48,47,48,47,35,29,48,237
12579,42,47,77,35,29,48,48,42,77,47,237
12580,29,29,77,48,47,42,35,29,77,29,237
12581,96,35,47,48,91,42,96,91,47,48,237
12582,91,77,48,47,47,29,91,96,42,35,237
12583,77,29,96,42,48,47,91,48,42,35,237
12584,29,47,77,48,91,77,29,96,48,47,237
12585,91,35,96,29,29,42,77,96,35,96,237
12586,77,29,91,42,77,91,91,29,35,29,237
12587,9,91,96,42,35,29,77,96,91,35,237
12588,29,29,96,91,77,42,35,91,42,77,237
12589,35,96,29,96,96,29,91,91,29,35,237
12590,77,42,91,96,91,77,29,91,96,42,237
12591,35,2,88,9,28,23,2,2,10,773,237
12592,9,2,390,2,773,390,77,29,42,96,237
12593,91,35,390,390,390,390,390,390,390,390,237
12594,390,390,271,271,271,9,271,23,28,271,237
12595,271,271,9,28,23,271,9,4,28,271,237
12596,271,271,271,271,271,271,271,271,271,9,237
12597,271,23,28,9,271,271,271,271,9,4,237
12598,271,271,271,2,2,9,10,9,9,10,237
12599,2,28,23,271,271,271,2,390,390,271,237
12600,271,9,28,23,271,271,2,271,2,9,237
12601,271,271,271,271,9,271,29,35,96,91,237
12602,35,77,91,42,29,96,29,77,96,91,237
12603,42,48,47,35,48,47,42,47,35,29,237
12604,77,48,35,47,47,42,77,48,29,35,237
12605,35,48,47,47,42,47,29,48,77,47,237
12606,47,77,42,35,47,10,28,4,2,2,237
12607,28,9,23,119,2,119,315,10,47,48,237
12608,77,42,29,35,119,119,119,119,119,119,237
12609,119,29,35,101,119,42,47,42,29,35,237
12610,101,48,77,29,48,47,42,119,35,77,237
12611,42,42,101,48,47,29,119,119,119,28,237
12612,48,119,42,77,23,28,119,9,119,119,237
12613,119,119,119,29,47,101,42,48,315,47,237
12614,119,2,48,315,2,119,48,119,119,119,237
12615,119,119,119,119,119,119,119,119,119,9,237
12616,28,4,2,2,6,3,2,4,6,4,237
12617,10,2,3,21,2,4,27,10,21,27,237
12618,6,4,30,9,3,10,4,28,30,9,237
12619,28,4,9,28,23,6,10,23,266,9,237
12620,23,28,4,51,9,4,23,28,51,6,237
12621,43,4,23,28,6,6,9,4,23,28,237
12622,28,28,60,60,2,6,2,3,2,6,237
12623,2,3,2,3,2,6,2,2,3,6,237
12624,6,2,3,6,2,2,6,2,4,10,237
12625,4,6,2,2,3,10,4,3,4,3,237
12626,3,4,21,6,6,27,10,27,21,30,237
12627,30,4,3,6,9,28,4,28,28,9,237
12628,4,4,9,28,23,28,10,4,43,2,237
12629,2,9,9,4,2,119,9,2,119,119,237
12630,119,119,119,119,23,119,119,119,119,119,237
12631,119,4,28,6,9,23,4,23,4,9,237
12632,4,2,2,28,23,2,252,31,9,252,237
12633,252,252,252,252,252,252,252,252,252,252,237
12634,252,252,252,252,252,252,252,4,2,1414,237
12635,9,2,1414,3668,1414,1414,1414,1414,2,252,237
12636,252,252,2,252,9,252,252,252,23,252,237
12637,252,252,28,252,252,252,252,252,252,252,237
12638,2,2,9,9,2,252,252,2,9,4,237
12639,252,252,252,252,252,252,252,252,9,2,237
12640,252,252,252,252,28,23,252,2,252,252,237
12641,252,252,252,2,252,252,252,2,9,2458,237
12642,2,2458,2458,2,2,9,9,4,2,9,237
12643,2,451,451,451,2,28,2,225,9,225,237
12644,101,20,20,225,20,40,20,28,23,4,237
12645,9,2,39,43,2,3,2,3,6,2,237
12646,81,6,3,447,2,478,295,447,295,535,237
12647,447,478,447,478,43,3059,2802,3689,1062,3059,237
12648,1062,72,15,432,3686,4466,210,544,2802,2,237
12649,2,4,2,10,21,2,4,27,10,21,237
12650,4,27,6,30,3,9,30,3,28,4,237
12651,28,10,4,28,9,23,10,4,23,28,237
12652,28,4,6,9,23,28,4,4,30,3,237
12653,28,4,6,9,10,9,23,4,23,28,237
12654,4,9,23,28,4,2,2,9,9,23,237
12655,28,4,9,2,119,2,119,119,119,119,237
12656,119,119,119,119,2,119,2,119,9,119,237
12657,119,119,119,119,119,119,119,28,2,9,237
12658,4,9,2,2,252,9,31,252,252,252,237
12659,252,23,4,9,9,4,4,28,28,4,237
12660,6,30,3,4,6,28,9,23,28,9,237
12661,6,4,9,4,28,4,9,23,23,6,237
12662,6,4,6,28,28,6,2,9,9,9,237
12663,315,4,23,3,9,2,315,31,2,28,237
12664,28,39,2,2,3,6,3,6,119,2,237
12665,2,119,119,119,119,119,119,119,119,119,237
12666,119,119,43,39,81,4564,61,93,2,2,237
12667,315,2,31,315,39,2,2,3,6,2,237
12668,2,2,6,3,119,2,119,2,119,119,237
12669,119,119,119,119,119,119,119,119,119,119,237
12670,119,43,2,2,2,31,266,455,455,422,237
12671,422,2,119,2,119,2,119,119,119,119,237
12672,119,119,119,2,2,119,119,119,119,119,237
12673,119,2,2,119,119,119,119,119,119,119,237
12674,119,2,119,2,2,142,62,54,86,86,237
12675,54,2,2,2,231,2,231,231,231,231,237
12676,231,231,231,231,101,231,231,40,231,231,237
12677,231,231,231,1327,101,231,40,180,40,40,237
12678,231,231,231,231,231,231,231,101,1327,40,237
12679,40,40,119,119,119,119,119,119,119,119,237
12680,119,119,119,43,555,220,220,2,2,2,237
12681,2,6,2,3,2,2,6,3,2,360,237
12682,2,2,360,13,2,725,3,38,360,19,237
12683,38,19,38,220,2,2,4,10,21,2,237
12684,4,27,4,9,27,30,10,21,6,9,237
12685,4,6,28,3,10,28,4,3,23,9,237
12686,28,23,6,28,10,23,9,4,4,4,237
12687,23,9,28,6,6,23,6,23,4,28,237
12688,23,9,28,28,9,4,23,2,3,2,237
12689,6,3,119,6,3,2,119,2,119,119,237
12690,119,119,119,119,119,81,43,2,2,102,237
12691,171,2,2210,619,146,84,171,171,84,2634,237
12692,2210,1012,102,2100,1012,84,171,2100,171,84,237
12693,5,3,31,787,102,2210,102,146,787,146,237
12694,102,6,44,22,1479,17,6,5,18,53,237
12695,20,6,10,126,22,20,10,6,171,102,237
12696,336,31,1181,146,249,416,102,249,5,31,237
12697,1656,31,458,146,249,102,90,18,171,3617,237
12698,3349,2244,2,2745,2716,2745,5,2,3569,2716,237
12699,2,18,5,6,17,20,53,20,2,2002,237
12700,6,2002,204,5,6,10,2002,2002,20,6,237
12701,10,2,2444,2444,1610,4264,2444,2,130,3,237
12702,20,2,1139,3,1566,53,18,20,5,6,237
12703,17,1139,53,2,20,10,928,17,928,18,237
12704,1250,928,5,130,928,1250,22,53,928,1250,237
12705,10,6,928,20,20,53,2,3253,6,2,237
12706,3253,10,4,216,10,4,3,21,4,3,237
12707,6,27,10,21,27,6,4,3,30,9,237
12708,28,9,6,30,28,4,28,4,23,9,237
12709,28,28,2,9,9,4,10,23,28,2,237
12710,9,6,9,23,28,4,4,23,28,4,237
12711,9,4,9,23,9,28,28,4,2,2,237
12712,6,3,4,2,6,3,10,2,21,2,237
12713,4,27,3,9,30,6,4,21,10,27,237
